code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nl	product_name_no	product_name_pt	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_gl	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	oleic-acid_value	oleic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	iodine_value	iodine_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	off:environmental_score_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8480012010730		es			Masa brisa																Ifa	ifa		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough			España	en:spain	Gadis	gadis	0																	Harina de trigo (gluten), grasas y aceites vegetales de palma y girasol, agua, alcohol etilico, azúcar, sal, zumo de limón concentrado, agente de tratamiento de la harina: L-cisteina.						Gluten	en:gluten	Leche	en:milk		100g	100g			415	kcal	23	g	11	g	41	g	2.8	g			6.3	g	0.93	g	0.372	g			415	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals	3	en:3-processed-foods	e	19																App - yuka, Apps
8437009323434		es			Pizza masa pan pollo barbacoa																carrefour	carrefour		Comidas preparadas, Pizzas - empanadas y quiches	en:meals,en:pizzas-pies-and-quiches	Punto Verde	en:green-dot	España	en:spain	Carrefour	carrefour	0																												100g	100g			211	kcal	4.03	g	2.21	g	36.16	g	4	g			9.4	g	1.9	g	0.76	g			211	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	14																App - yuka, Apps
8480010192506		es			Bases de pizza masa fina												2 x 150 g		Envase Gertie	es:envase-gertie	Eroski	eroski		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Sin colorantes, Nutriscore, Nutriscore B	en:no-colorings,en:nutriscore,en:nutriscore-grade-b	España	en:spain	Eroski	eroski	0																	Harina de trigo, aqua, aceite de oliva 5%, sal y levadura.						Gluten	en:gluten				100g	100g	1234	kJ	292	kcal	5.6	g	1	g	50	g	2.8	g	2.7	g	8.7	g	0.91	g	0.364	g			1234	kJ																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	3	en:3-processed-foods	c	4																App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
5902627242465		es			Pan crujiente de masa madre. Semillas de calabaza+queso																chrupak	chrupak		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			España	en:spain			0																												100g	100g			432	kcal	15	g	4.1	g	52	g	1.5	g			19	g	1.8	g	0.72	g			432	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	d	17																App - yuka, Apps
7613035635616		es			Masa para pizza sin gluten y sin lactosa	Masa para pizza sin gluten y sin lactosa						Masa de pizza					230 g	38 g			Buitoni	buitoni		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Comidas preparadas, Pizzas - empanadas y quiches, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meals,en:pizzas-pies-and-quiches,en:bakery-products,en:pizza-dough	Sin gluten, Sin conservantes artificiales, Sin conservantes, Sin colorantes artificiales, Sin colorantes y conservantes artificiales, Sin colorantes, Sin lactosa	en:no-gluten,en:no-artificial-preservatives,en:no-preservatives,en:no-artificial-colors,en:no-artificial-colours-and-preservatives,en:no-colorings,en:no-lactose	Bélgica, España	en:belgium,en:spain			0																	almidón de maíz, agua, harina de arroz, grasas vegetales (palma, nabina), aceites vegetales (palma, nabina), fibras vegetales (achicoria, patata, arroz, guisante, llantén, zaragatona), harina de guisantes, azúcar, alcohol, sal, harina de alforfón, espesantes (goma xantana, E464), acidulante (ácido cítrico), aroma natural, agente de tratamiento de la harina (transglutaminasa)											100g	100g	1393	kJ	332	kcal	10	g	4.6	g	50.7	g	2.5	g	9	g	2.1	g	1.4	g	0.56	g			1393	kJ																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	c	9																App - yuka, Apps
24005128		es			Pizza masa fina																							España	en:spain			0																												100g	100g			243	kcal	11	g	2.9	g	24	g	3.7	g			11	g	1.2	g	0.48	g			243	kcal																																																																											unknown	unknown																	App - yuka, Apps
8480024814340		es			Masa de Ojaldre																Alteza	alteza				Sostenible, Aceite de Palma Sostenible, en:Roundtable on Sustainable Palm Oil	en:sustainable,en:sustainable-palm-oil,en:roundtable-on-sustainable-palm-oil	España	en:spain	Alteza	alteza	0																												100g	100g			396	kcal	23	g	11	g	37	g	2.5	g			5.9	g	1	g	0.4	g			396	kcal																																																																											unknown	unknown																	App - yuka, Apps
8413585021834		es			Hogaza con masa madre																Bonarea	bonarea		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																												100g	100g			270	kcal	2	g	0.30000001192093	g	54	g	1.5	g			9	g	2.2000000476837	g	0.88000001907348	g			270	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	d	14																App - yuka, Apps, App - El CoCo
8433329126731		es			Bases de pizza fina												3 x 150 g				El Corte Inglés	el-corte-ingles		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Punto Verde	en:green-dot	España	en:spain	El Corte Inglés	el-corte-ingles	0																												100g	100g			282	kcal	5.9	g	0.9	g	49	g	1.4	g			7	g	0.9	g	0.36	g			282	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	5																App - yuka, Apps
19026275		es			Pan crujiente de levadura de masa madre																chrupak	chrupak				Sin conservantes, Sin aromas	en:no-preservatives,en:no-flavors	España	en:spain			0																												100g	100g			447	kcal	16	g	1.8	g	56	g	0.69	g			16	g	1.6	g	0.64	g			447	kcal																																																																											unknown	unknown																	App - yuka, Apps
2004060043654		es			Masa para empanada																							España	en:spain			0																												100g	100g			388	kcal	21	g	8.6	g	43	g	3	g	1.3	g	6	g	0.92	g	0.368	g			388	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8437013211338		es			Coliflow																			Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Vegetariano, Vegano, Nutriscore, Nutriscore A	en:vegetarian,en:vegan,en:nutriscore,en:nutriscore-grade-a	España	en:spain			0																	Harina_de_trigo, coliflor 39.6%, harina_de_trigo_sarraceno, levadura, emulgente (E491), harina_de_maíz, aceite_de_oliva_virgen_extra 1%						Gluten	en:gluten	Apio, Huevos, Pescado, Leche, Mostaza, Soja, Dióxido de azufre y sulfitos	en:celery,en:eggs,en:fish,en:milk,en:mustard,en:soybeans,en:sulphur-dioxide-and-sulphites		100g	100g	957	kJ	226	kcal	1.7	g	0.3	g	43	g	1.9	g	3.1	g	8	g	0.024	g	0.0096	g			957	kJ																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	4	en:4-ultra-processed-food-and-drink-products	a	-2																App - Yuka, Apps, App - El CoCo
4056489687511		es			Mochi coco							Helado de coco en masa de arroz					6	30 g			gelatelli	gelatelli		Postres, Congelados, Postres helados, Helado de mochi	en:desserts,en:frozen-foods,en:frozen-desserts,en:mochi-ice-cream	Nutriscore, Nutriscore D	en:nutriscore,en:nutriscore-grade-d	España	en:spain	Lidl	lidl	0																												100g	100g			268	kcal	7	g	4.7	g	48	g	31	g			3.1	g	0.27	g	0.108	g			268	kcal																																																																											unknown	d	16																App - Yuka, Apps
8422414002500		en		Masa para pizza														100.0g			BM	bm						Spain	en:spain			0																												100g	100g			268	kcal	5.19999980926514	g	0.699999988079071	g	47	g	1.79999995231628	g	1.70000004768372	g	7.80000019073486	g							268	kcal																																																																											unknown	unknown																	
8445291132122		en		Pizza tradizionale redonda														110.0g			Buitoni	buitoni		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Bakery products, Pizza dough	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			Spain	en:spain			0																												100g	100g			280	kcal	5.5	g	0.400000005960464	g	46.2999992370605	g	2	g	2.59999990463257	g	8.60000038146973	g							280	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	unknown		b	71	1	37001	-5	-15		0								
8410762223319		en		Pizza Familiar MASA FINA														1 portion (100 g)			Casa Tarradellas	casa-tarradellas						Spain	en:spain			0																												serving	100g			270	kcal	4.2	g	0.7	g	49.5	g	3.6	g			8.6	g	1.475	g	0.59	g			270	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - macrofactor, Apps
8402001013430		en		Pizza masa fina Carbonara														390 g			Hacendado	hacendado						Spain	en:spain			0																												100g	100g			278	kcal	11.6	g	4.7	g	33	g	2.9	g			9.6	g	1	g	0.4	g			278	kcal																																																																											unknown	unknown																	App - Waistline, Apps
24069939		es			Pizza Masa Fina Atún						Pizza Masa Fina Atún					Pizza com Atum, Queijo Edam, Queijo Mozzarella e Cebola Frita	355 g	175 g	Plástico, Caja, en:Cardboard, Envoltorio	en:plastic,en:box,en:cardboard,en:wrapper	Flete	flete		Bebidas y preparaciones de bebidas, Bebidas, Congelados, Comidas preparadas, Bebidas carbonatadas, Pizzas - empanadas y quiches, Pizzas, Sodas, Pizza y tartas congeladas, Pizzas congeladas	en:beverages-and-beverages-preparations,en:beverages,en:frozen-foods,en:meals,en:carbonated-drinks,en:pizzas-pies-and-quiches,en:pizzas,en:sodas,en:frozen-pizzas-and-pies,en:frozen-pizzas			Portugal, España	en:portugal,en:spain	Aldi	aldi	0																						Farinha de _trigo_, tomate triturado (20,9%), água, _atum_ (8,9%), _queijo_ edam (7,0%), queijo mozzarella (7,0%), óleo de colza, cebola frita (4,7%) (cebola, óleo de girassol), óleo de girassol, levedura, plantas aromáticas, sal, alcaparras (alcaparras, água, sal), açúcar, gema de _ovo_ pasteurizado, queijo duro, alho, especiarias, proteína de trigo, amido, amido de trigo.	Huevos, Pescado, Gluten, Leche	en:eggs,en:fish,en:gluten,en:milk	Apio, Crustáceos, Moluscos	en:celery,en:crustaceans,en:molluscs		100g	100g	1016	kJ	242	kcal	9.4	g	4.3	g	30	g	2.7	g			8.8	g	1.2	g	0.48	g			1016	kJ																																											1	en:wrapper	en:plastic				1	en:box	en:cardboard																					en:sweetened-beverages	en:beverages,en:sweetened-beverages	3	en:3-processed-foods	e	14																App - yuka, Apps
3154230007944		es		Masa de hojaldre redonda	Masa de hojaldre												1	38g	Plástico	en:plastic	Buitoni	buitoni		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets	Sin grasas hidrogenadas	en:no-hydrogenated-fats	Francia, España	en:france,en:spain	Eroski	eroski	0		en:Harina procedente de la UE y fuera de la UE	en:harina-procedente-de-la-ue-y-fuera-de-la-ue				Suiza	suiza						Harina de TRIGO,agua,grasas vegetales(palma,nabina),GLUTEN de TRIGO,sal,alcohol,zumo de limon concentrado,levadura inactiva,aroma natural.									Gluten	en:gluten	en:No tiene nada señalado.	en:no-tiene-nada-senalado		100g	100g	1653	kJ	396	kcal	24.8	g	9.9	g	35.2	g	0.2	g	2	g	7.1	g	1.11	g	0.444	g			1653	kJ																																																																								en:cereals	en:cereals-and-potatoes,en:cereals	4	en:4-ultra-processed-food-and-drink-products	d	18	d	43	1	23422	-5	-15		0								App - yuka, Apps, App - Open Food Facts
3154230008026		fr			Masa pizza	"Pâte à pizza - fine & ronde"							"Pâte à pizza sans matières grasses hydrogénées"				260 g		Plastique, Sous atmosphère protectrice	en:plastic,en:protective-gas	Herta,Buitoni	herta,buitoni		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Produits de boulangerie, Pâtes à pizza"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			France, Espagne	en:france,en:spain	Franprix	franprix	0																		"Farine de _blé_, eau, huiles végétales (palme, colza), sel, gluten de _blé_, amidon de _blé_, alcool, levure boulangère, poudres à lever E450, E500"					Gluten	en:gluten				100g	100g	1200	kJ	275	kcal	6.7	g	2.3	g	44.1	g	2	g	2.4	g	6.7	g	1.79	g	0.716	g			1200	kJ																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	4	en:4-ultra-processed-food-and-drink-products	d	13	b	61	1	37001	-5	-15		0	-10							App - yuka, Apps
3392590203761		fr				Masa de hojaldre											280 g							"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes à tarte, Pâtes feuilletées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets	Sans gluten	en:no-gluten	France, Espagne	en:france,en:spain			0																												100g	100g			346	kcal	20	g	9.1	g	37	g	1	g			2.5	g	0.98	g	0.392	g			346	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	17	d	43	1	23422	-5	-15		0								App - elcoco, App - yuka, Apps, App - El CoCo
3392590800052		fr				Masa para empanada															Auchan	auchan		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes à tarte, Pâtes brisées, Pâte brisée cuite à la matière grasse végétale"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:shortcrust-pastry,en:baked-shortcrust-pastry-with-vegetable-oil			France, Espagne	en:france,en:spain	Auchan	auchan	0																												100g	100g			386	kcal	19	g	7.2	g	44	g	3	g	1.2	g	5.8	g	1	g	0.4	g			386	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	15	c	47	1	23412	-5	-15		0								App - elcoco, App - yuka, Apps, App - El CoCo
3560070258604	16172	es			Pizza Especial	Pâte fine Spéciale			Dunne bodem Speciaal			Pizza de masa fina con gouda, salami ahumado, champiñones, jamón cocido ahumado y pepperoni ahumado - Comida preparada ultracongelada.	Pizza pâte fine au gouda, salami fumé, champignons de Paris, jambon cuit choix fumé et pepperoni fumé - Surgelé.		Pizza met dunne bodem met gouda, gerookte salami, gekweekte champignons, gerookte gekookte ham eerste kwaliteit en gerookte pepperoni - Diepvries.		330 g	175 g	Plástico, en:container, Congelado	en:plastic,en:container,en:frozen	Carrefour	carrefour		Congelados, Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, Pizza y tartas congeladas, Pizzas de chorizo, Pizzas congeladas	en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:frozen-pizzas-and-pies,en:chorizo-pizzas,en:frozen-pizzas	Punto Verde, Fabricado en Italia, en:Non-organic	en:green-dot,en:made-in-italy,en:non-organic	Bélgica, Francia, España	en:belgium,en:france,en:spain	Carrefour	carrefour	0							France	france	Fabricado en Austria por FREIBERGER para EMB 69194C para Interdis.			EMB 57463S,IT 1004-L EC	emb-57463s,it-1004-l-ec		"Γαρνιτούρα 54,2%: Σαλάμι 18,5%. (χοιρινό κρέας , χοιρινό λίπος, αλάτι , δεξτρόζη σίτου ή καλαμποκιού μαλτοδεξτρίνη, μπαχαρικά , εκχυλίσματα μπαχαρικν , αρωματα , αντιοξειδωτικό ασκορβικό οξύ και ασκορβικό νάτριο , συντηρητικό νIτρδες νάτριο ) , τοματοπελτές 17,9% , ένταμ.14,2%, μοτσαρέλα 14,2%, καπνιστό ζαμπόν 10,5% (χοιρινο κρέας , αλάτι , δεξτρόζη καλαμποκιού , ζάχαρη, αρματα, ρυθμιστής οξύτητας, κΤρικό νάτριο , αντιοξειδωτικό : ασκορβικό νάτριο , συντηρητικό : ντρδες νάτριο ) , μανιτάρια από το Παρίσι 10%, νερό , ελαιόλαδο , τηγανητά κρεμμύδια 1,1% ( κρεμμύδι , φοινικέλαιο) , οignons1 ,1% , ηλιέλαιο, το σκόρδο 0,5 άχαρη , αλάτι , ρίγανη 0,2%, βασιλικός 0,1% (Τα ποσοστά εκφράζονται αναλογικά στη γαρνιτούρα ) . Ζύμη 45,8%: Στάλευρου, νερό , ηλιέλαιο , μαγιά , αλάτι , δεξτρόζη καλαμποκιού, αλάτι , ζάχαρη"	"wheat flour, tomato puree, gouda 15,1%, smoked salami 7,6% (pork, pork fat, salt, spice extract, dextrose, glucose syrup, spices, sugar, antioxidants: sodium erythorbate and rosemary extracts, preservative: sodium nitrite), water, cultured mushrooms (agaricus bisporus) 5,6%, smoked cooked ham 5,6% (pork, salt, dextrose, sugar, antioxidants: sodium ascorbate and rosemary extracts,  preservative: sodium nitrite), rapeseed oil, smoked pepperoni 3% (pork,    pork fat, salt, spice extracts, dextrose, spices, glucose syrup, sugar, antioxidants: sodium erythorbate and rosemary extracts, preservative: sodium nitrite), yeast, salt, sugar, aromatic plants 0,1%, spices, starch, wheat starch, garlic,

may contain traces of celery,

this pizza has been made with 185 g of dough,"	Harina de trigo, puré de tomate, gouda 15,1%, salami ahumado 7,6% (cerdo, grasa de cerdo, sal, extractos de especias, dextrosa, jarabe de glucosa, especias, azúcar, antioxidantes: Eritorbato de sodio y extractos de romero, conservante: nitrito de sodio), agua, champiñones 5,6%, jamón cocido ahumado 5,6% (carne de cerdo, sal, dextrosa, azúcar, antioxidantes: ascorbato de sodio y extractos de romero, conservante: nitrito de sodio), aceite de colza, pepperoni ahumado 3% (carne de cerdo, grasa de cerdo, sal, extractos de especias, dextrosa, especias, jarabe de glucosa, azúcar, antioxidantes: Eritorbato de sodio y extractos de romero, conservante: nitrito de sodio), levadura, sal, azúcar, plantas aromáticas 0,2%, especias, almidón, almidón de trigo, ajo.	"Farine de _blé_, purée de tomates, _gouda_ 15,1%, salami fumé 7,6% (porc, gras de porc, sel, extraits d'épices, dextrose, sirop de glucose, épices, sucre, antioxydants : érythorbate de sodium et extraits de romarin, conservateur : nitrite de sodium), eau, champignons de Paris 5,6%, jambon cuit choix fumé 5,6% (viande de porc, sel, dextrose, sucre, antioxydants : ascorbate de sodium et extraits de romarin, conservateur : nitrite de sodium), huile de colza, pepperoni fumé 3% (viande de porc, gras de porc, sel, extraits d'épices, dextrose, épices, sirop de glucose, sucre, antioxydants : érythorbate de sodium et extraits de romarin, conservateur : nitrite de sodium), levure, sel, sucre, plantes aromatiques, épices, amidon, amidon de _blé_, ail.
Peut contenir des traces de céleri.
Cette pizza a été préparée avec 185g de pâte et 190g de garniture."			"_Tarwe_bloem, tomatenpuree, _gouda_ 15,1%, gerookte salami 7,6% (varkensvlees, varkensvet, zout, specerijenextracten, dextrose, glucosestroop, specerijen, suiker, antioxidanten: natriumerythorbaat en extracten van rozemarijn, conserveermiddel: natriumnitriet), water, gekweekte champignons 5,6%, gerookte gekookte ham eerste kwaliteit 5,6% (varkensvlees, zout, dextrose, suiker, antioxidanten: natriumascorbaat en extracten van rozemarijn, conserveermiddel: natriumnitriet), koolzaadolie, gerookte pepperoni 3% (varkensvlees, varkensvet, zout, specerijenextracten, dextrose, specerijen, glucosestroop, suiker, antioxidanten: natriumerythorbaat en extracten van rozemarijn, conserveermiddel: natriumnitriet), gist, zout, suiker, kruiden, specerijen, zetmeel, _tarwe_zetmeel, knoflook. 
Kan sporen bevatten van selderij. 
Deze pizza werd bereid met 185g deeg en 190g garnituur."		Gluten, Leche	en:gluten,en:milk	Apio	en:celery		100g	100g	1085	kJ	259	kcal	13	g	4.8	g	23	g	2.9	g	1.6	g	11	g	1.4	g	0.56	g			1085	kJ	4.9	g	4.54	g			0.15	g																															0	g	14.5	g		en:container	en:plastic												Consumir preferentemente antes del fin de: ver fecha indicada en el lateral del envase. Conservar 24 horas en el frigorífico, 3 días en el congelador del frigorífico, varios meses a -18 ºC en el congelador ***. NO VOLVER A CONGELAR UNA VEZ DESCONGELADO.	"À consommer de préférence avant la date indiquée sur le côté de l'étui. À conserver 24 heures au réfrigérateur, 3 jours dans le compartiment à glace du réfrigérateur et jusqu'à la date de durabilité minimale dans un congélateur*** à -18°C.
ATTENTION, NE PAS RECONGELER APRÈS DÉCONGÉLATION."		"Ten minste houdbaar tot de datum vermeld op de zijkant van de verpakking. Bewaart 24 uur in de koelkast, 3 dagen in het vriesvak van de koelkast en tot aan de datum van minimale houdbaarheid in een diepvriezer*** op -18°C.
NA ONTDOOIING NIET OPNIEUW INVRIEZEN."	"1. Precalentar su horno a 225°C y a 180°C para un horno de convección. 
2. Sacar la pizza del envase de cartón y retirar el envoltorio de plástico de protección. 
3. Dejar descongelar la pizza de 5 a 10 minutos. 
4. Hornear la pizza en la rejilla en posición baja. 
5. Cocer de 10 a 12 minutos. 
La pizza estará lista cuando el queso esté totalmente fundido y los bordes dorados."	"Au four : 
1. Préchauffez le four à 225°C pour un four à chaleur traditionnelle ou à 200°C pour un four à chaleur tournante.
2. Retirez la pizza de son étui carton et de son film plastique de protection.
3. Placez la pizza surgelée sur la grille de cuisson à mi-hauteur du four et laissez-la cuire pendant environ 10 à 12 minutes.
5. La pizza est prête à être servie lorsque le fromage est bien fondu et le bord bien doré."		"In de oven:
1. Verwarm de oven voor op 225°C voor een traditionele oven of op 200°C voor een heteluchtoven.
2. Haal de pizza uit de kartonnen verpakking en verwijder de plastic beschermfolie.
3. Plaats de pizza op een rooster in het midden van de oven en laat gedurende ongeveer 10 à 12 minuten bakken.
4. De pizza is klaar voor consumptie wanneer de kaas mooi gesmolten en de rand goudbruin gebakken is."	12	d	Interdis - TSA 91431 - 91343 MASSY Cedex - Francia	Interdis - TSA 91431 - 91343 MASSY Cedex - France		Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	d	13	c	56		25462	-5	-10	1	0								Producer - Carrefour, Producers, App - InFood, App - Yuka, Apps, Producer - carrefour-espana
